stockID,title,date,content,source,url,id
2317,宣布參選後　郭台銘解質27萬張鴻海股市值237億,2019-05-04,鴻海董事長郭台銘，上個月22日，公告解質七筆質設鴻海的股票，共解質27.02萬張，市值超過237億元，雖然鴻海表示，這是郭台銘自己的財務規劃，但外界也揣測，是不是在為參選做準備。不過，專家表示，對公司大股東而言，不論是質設，或是解質股票，都是很正常的資金調度。,tvbs,https://news.tvbs.com.tw/politics/1126486,231
2317,宸鴻結盟歐菲光　抗鴻海或吃非蘋？,2017-03-22,蘋果觸控面板供應商宸鴻TPK-KY、陸廠歐菲光合作，研調機構WitsView認為，宸鴻可藉此力抗同為蘋果供應商，屬鴻海集團旗下的業成，更可搶蘋果以外市場。,tvbs,https://news.tvbs.com.tw/tech/715138,3420
2317,「富人不是為富不仁」　郭董醒語開課,2012-06-06,鴻海董座郭台銘召開記者會，拋出「富人稅」的概念，並非一時興起，而是歷經至少1個月的準備，TVBS觀察到今天他備妥資料、白板，甚至搬出「郭語錄」提醒馬政府，一個策略要有方向、時機跟程度，他強調開徵「證所稅」時機不對，早在5月初，他曾經致電立法院長王金平，卻被潑了冷水。,tvbs,https://news.tvbs.com.tw/politics/20145,5084
2317,富士康「11連跳」　19歲員工墜樓亡,2010-05-25,鴻海旗下的大陸富士康，傳出第11起墜樓事件，一名才上班42天的19歲員工，今天（25日）清晨6點多墜樓身亡。事件傳開後，鴻海股價一度暴跌，旗下的鴻準、建漢等個股，也紛紛跌停，香港甚至有民間組織前往富士康香港辦事，焚燒紙做的iPhone抗議。對此，郭台銘立刻作出決定，明天將親自帶媒體進入深圳富士康。,tvbs,https://news.tvbs.com.tw/politics/93670,5258
2317,富士康30週年　郭董送一女員工百萬股票,2018-06-05,鴻海旗下的富士康工業互聯，8日要在上海證交所掛牌上市，提前加溫董事長郭台銘在出席深圳富士康動員大會時，送給一名任職30年的女員工，價值百萬人民幣的工業互聯網股票，還說再過30年股票會翻30倍。,tvbs,https://news.tvbs.com.tw/politics/932831,1836
2317,富士康iPhone遭退500萬支？　鴻海否認,2013-04-21,鴻海旗下富士康，遭大陸媒體報導，上個月15日因為iPhone外觀不符標準，功能不良，被蘋果退貨超過500萬支得重新組裝，富士康成本至少要多付人民幣10億元，揭露此消息的中國經營報還說，鴻海董事長郭台銘這個月16日還為此視察富士康深圳廠，要求良率，對此鴻海否認，表示將深入調查。,tvbs,https://news.tvbs.com.tw/politics/206937,4967
2317,富士康事件／墜樓事件　學者痛斥郭台銘「台灣之恥」,2010-06-13,富士康連續發生12起員工墜樓事件，雖然鴻海董事長郭台銘已經提高員工薪資，不過，今天仍有學者站出來召開記者會，抗議鴻海是血汗工廠，痛罵郭台銘是「台灣之恥」，此外，還大動作發動連署，參與的學者超過150人，不過我們仔細翻閱名單，發現名單內參與連署的學者，像是民族學系、體育學院，甚至還有性別研究所教授，都參與連署，不但要求政府不要讓這種企業回台，甚至政府基金都該拋售鴻海股票，才不會變成殘害大陸勞工的幫兇。,tvbs,https://news.tvbs.com.tw/politics/95638,5239
2317,富士康前進美國設廠　郭董赴美週六簽約,2017-11-10,鴻海前進美國威斯康辛州的投資案，預計臺灣時間週六凌晨在廠房預定地正式簽約，郭董已經啟程前往美國，鴻海所看上的這塊土地面積幾乎相當於8個信義計畫區的大小，而在簽約後，最重要的問題是當地政府會如何徵收土地。,tvbs,https://news.tvbs.com.tw/politics/811072,2412
2317,富士康合作摩拜共享單車　進軍華府街頭,2017-09-26,很多城市都有共享單車，過去比較多的是固定式停車站模式，最近很多新創公司，推出沒有固定借車還車點的服務，這種隨借隨停的共享單車，最近在美國首府華盛頓競爭激烈，除了美國廠商之外，和鴻海富士康有戰略合作的大陸摩拜單車，選擇華府為進軍美國的首站。,tvbs,https://news.tvbs.com.tw/world/776693,2573
2317,富士康告大陸記者　索賠1.2億,2006-08-29,上海「第一財經日報」日前報導，鴻海的海外事業體「富士康集團」在深圳的工廠，工人超時加班，引發富士康集團不滿，控告撰稿記者「侵害名譽」，求償人民幣3千萬，並且凍結記者財產。這項舉動引來「第一財經」日報以及大陸媒體的強烈譴責。,tvbs,https://news.tvbs.com.tw/world/353265,5646
2317,富士康工廠轉移印度！　鴻海買地專造iPhone,2016-05-17,根據印度媒體報導，幫蘋果代工製造iPhone的富士康已經在印度相中一塊地，將逐步把在中國的工廠移往印度，總投資金額達到100億美元，預計2020年之前將蓋10到12座工廠，專門生產iPhone，據了解鴻海已經加快在印度的投資腳步。,tvbs,https://news.tvbs.com.tw/politics/654384,3822
2317,富士康徵人不停歇　鄭州廠初八起每天招募,2019-01-28,鴻海集團招聘員工不間斷，其中中國鄭州富士康1月份持續招募，農曆春節後每天招聘，其他富士康廠區也持續招募員工。,tvbs,https://news.tvbs.com.tw/politics/1073863,1130
2317,富士康成立30年　郭台銘：招募更多人才,2018-06-06,富士康在深圳成立30週年紀念，鴻海董事長郭台銘舉辦大型回顧展，郭台銘在會中表示，未來深圳富士康要轉型為研發平台，包含工業互聯網、智慧製造、人工智慧研發，提高生產效率。還要招募更多工程師，全力拚AI領域。回顧在大陸投資30年，已經在大陸建設40多個生產基地，累積外匯達7兆多元台幣。,tvbs,https://news.tvbs.com.tw/politics/933525,1833
2317,富士康招待績優員工　216人遊寶島,2012-04-22,洗刷被稱為「血汗工廠」爭議，鴻海集團總裁郭台銘大手筆招待富士康員工來台旅遊，總共216名績優員工，今天抵台開始7天6夜之旅，興奮之情溢於言表；而這是富士康首度招待績優員工，28日最後一天，郭台銘也將在101親自設宴招待，晚間他們先到士林夜市，嚐嚐台灣道地小吃。,tvbs,https://news.tvbs.com.tw/politics/15509,5099
2317,「富士康會賠」　鴻海公佈遺書：停撫恤,2010-06-08,鴻海今天舉行股東會，從連續發生12起墜樓事件，就不再露面的董事長郭台銘，這一回不僅大方讓媒體進去拍攝，還公開一名員工的遺書，內容提到是家庭因素，才選擇自殺，因為富士康「多少會賠點錢」，郭台銘也宣布取消了撫恤金制度，同時對於近來外資頻頻調降目標價，他也站出來捍衛自己的股價，強調這些外資太「短視」了。,tvbs,https://news.tvbs.com.tw/politics/95051,5243
2317,富士康權威管　「一胎化」員工難抗壓,2010-05-27,富士康一再發生員工墜樓事件，已經成了郭台銘鴻海集團，當今的最大危機：這些墜樓員工，清一色都是20歲上下的年輕人，有人認為是因為在一胎化的政策下，年輕人的抗壓性不比以往，再加上富士康一慣的權威管理方式，才讓這些年輕人萌生輕生念頭；不過，不管原因為何，郭台銘現在要面對的，是一個巨大的危機；而大陸深圳官方，則出面表示，這是現代化工業化的轉變期，年輕人群聚在一起，會產生「疊加效應」。,tvbs,https://news.tvbs.com.tw/world/93903,5253
2317,富士康設廠受阻　威州居民怒告政府侵權,2018-02-01,鴻海集團在美國投資設廠，今天受到阻礙！廠房預訂地威斯康辛州的瑞辛郡，當地居民和地主認為政府透過土地徵收涉及侵權，一狀告上聯邦法院，設廠時間恐增添變數，另外環保團體也擔心富士康廠耗水量過大，會影響密西根湖生態。,tvbs,https://news.tvbs.com.tw/world/862842,2207
2317,富士康設廠威斯康辛州？川普搶先漏口風,2017-06-15,鴻海董事長郭台銘日前才痛批台灣行政效率輸美國，而如今佈局美國的計畫，似乎是由美國總統川普先走漏風聲，川普到威斯康辛州參觀當地的技職學校時，突然提到有一間製造電視、電腦的大型製造商，將到威斯康辛州設廠，就讓當地媒體猜測，指的就是鴻海富士康。,tvbs,https://news.tvbs.com.tw/world/737348,3074
